timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643302725160,130,Home,502,Bad Gateway,CDI-J&J 1-216,text,false,,300,839,311,311,https://staging.jnjonc2022.com/login,130,0,0
1643302725167,137,Home,502,Bad Gateway,CDI-J&J 1-121,text,false,,300,847,311,311,https://staging.jnjonc2022.com/login,137,0,0
1643302721029,4274,Login-page,200,OK,CDI-J&J 1-52,text,true,,38962,132,311,311,https://staging.jnjonc2022.com/login,4151,0,2999
1643302724249,1063,Home,502,Bad Gateway,CDI-J&J 1-262,text,false,,300,265,311,311,https://staging.jnjonc2022.com/login,1063,0,0
1643302723470,1853,Login-page,200,OK,CDI-J&J 1-296,text,true,,38978,132,311,311,https://staging.jnjonc2022.com/login,1736,0,552
1643302722320,3046,Login-page,200,OK,CDI-J&J 1-181,text,true,,38963,132,315,315,https://staging.jnjonc2022.com/login,2934,0,1691
1643302723469,1908,Login-page,200,OK,CDI-J&J 1-293,text,true,,38963,132,316,316,https://staging.jnjonc2022.com/login,1784,0,511
1643302723148,2230,Login-page,200,OK,CDI-J&J 1-215,text,true,,38968,132,316,316,https://staging.jnjonc2022.com/login,2123,0,874
1643302723393,1989,Login-page,200,OK,CDI-J&J 1-266,text,true,,38934,132,317,317,https://staging.jnjonc2022.com/login,1859,0,586
1643302721250,4133,Login-page,200,OK,CDI-J&J 1-74,text,true,,38937,132,317,317,https://staging.jnjonc2022.com/login,4032,0,2779
1643302721870,3518,Login-page,200,OK,CDI-J&J 1-136,text,true,,38970,132,317,317,https://staging.jnjonc2022.com/login,3245,0,2036
1643302723095,2301,Login-page,200,OK,CDI-J&J 1-245,text,true,,38938,132,318,318,https://staging.jnjonc2022.com/login,2216,0,939
1643302720941,4469,Login-page,200,OK,CDI-J&J 1-43,text,true,,38946,132,320,320,https://staging.jnjonc2022.com/login,4386,0,3071
1643302722020,3411,Login-page,200,OK,CDI-J&J 1-151,text,true,,38935,132,322,322,https://staging.jnjonc2022.com/login,3326,0,2014
1643302722099,3340,Login-page,200,OK,CDI-J&J 1-159,text,true,,38937,132,323,323,https://staging.jnjonc2022.com/login,3257,0,1923
1643302722091,3362,Login-page,200,OK,CDI-J&J 1-158,text,true,,38947,132,324,324,https://staging.jnjonc2022.com/login,3293,0,1946
1643302721908,3549,Login-page,200,OK,CDI-J&J 1-139,text,true,,38930,132,324,324,https://staging.jnjonc2022.com/login,3419,0,1998
1643302722120,3341,Login-page,200,OK,CDI-J&J 1-161,text,true,,38942,132,325,325,https://staging.jnjonc2022.com/login,3286,0,1914
1643302723107,2356,Login-page,200,OK,CDI-J&J 1-222,text,true,,38941,132,325,325,https://staging.jnjonc2022.com/login,2232,0,904
1643302724242,1234,Home,502,Bad Gateway,CDI-J&J 1-73,text,false,,300,265,326,326,https://staging.jnjonc2022.com/login,1234,0,0
1643302725200,298,Login-page,502,Bad Gateway,CDI-J&J 1-469,text,false,,300,132,327,327,https://staging.jnjonc2022.com/login,298,0,256
1643302725455,43,Home,502,Bad Gateway,CDI-J&J 1-158,text,false,,300,843,327,327,https://staging.jnjonc2022.com/login,43,0,0
1643302725171,327,Login-page,502,Bad Gateway,CDI-J&J 1-466,text,false,,300,132,327,327,https://staging.jnjonc2022.com/login,327,0,278
1643302721371,4128,Login-page,200,OK,CDI-J&J 1-86,text,true,,38940,132,326,326,https://staging.jnjonc2022.com/login,4070,0,2663
1643302724260,1241,Home,502,Bad Gateway,CDI-J&J 1-282,text,false,,300,265,326,326,https://staging.jnjonc2022.com/login,1241,0,0
1643302725463,38,Home,502,Bad Gateway,CDI-J&J 1-161,text,false,,300,841,326,326,https://staging.jnjonc2022.com/login,38,0,0
1643302725465,36,Home,502,Bad Gateway,CDI-J&J 1-222,text,false,,300,841,326,326,https://staging.jnjonc2022.com/login,36,0,0
1643302725180,323,Login-page,502,Bad Gateway,CDI-J&J 1-467,text,false,,300,132,324,324,https://staging.jnjonc2022.com/login,323,0,272
1643302725230,282,Login-page,502,Bad Gateway,CDI-J&J 1-472,text,false,,300,132,325,325,https://staging.jnjonc2022.com/login,282,0,246
1643302725250,262,Login-page,502,Bad Gateway,CDI-J&J 1-474,text,false,,300,132,325,325,https://staging.jnjonc2022.com/login,262,0,226
1643302720731,4792,Login-page,200,OK,CDI-J&J 1-22,text,true,,38953,132,325,325,https://staging.jnjonc2022.com/login,3992,0,3214
1643302725311,248,Login-page,502,Bad Gateway,CDI-J&J 1-480,text,false,,300,132,325,325,https://staging.jnjonc2022.com/login,248,0,190
1643302725259,300,Login-page,502,Bad Gateway,CDI-J&J 1-475,text,false,,300,132,325,325,https://staging.jnjonc2022.com/login,300,0,238
1643302725282,277,Login-page,502,Bad Gateway,CDI-J&J 1-477,text,false,,300,132,325,325,https://staging.jnjonc2022.com/login,277,0,221
1643302725504,55,Home,502,Bad Gateway,CDI-J&J 1-467,text,false,,300,265,325,325,https://staging.jnjonc2022.com/login,55,0,0
1643302721569,3993,Login-page,200,OK,CDI-J&J 1-106,text,true,,38956,132,324,324,https://staging.jnjonc2022.com/login,3563,0,2459
1643302722344,3221,Login-page,200,OK,CDI-J&J 1-183,text,true,,38938,132,324,324,https://staging.jnjonc2022.com/login,3083,0,1648
1643302723352,2224,Login-page,200,OK,CDI-J&J 1-254,text,true,,38960,132,324,324,https://staging.jnjonc2022.com/login,2162,0,704
1643302725340,240,Login-page,502,Bad Gateway,CDI-J&J 1-483,text,false,,300,132,324,324,https://staging.jnjonc2022.com/login,240,0,187
1643302725330,250,Login-page,502,Bad Gateway,CDI-J&J 1-482,text,false,,300,132,324,324,https://staging.jnjonc2022.com/login,250,0,197
1643302722059,3527,Login-page,200,OK,CDI-J&J 1-155,text,true,,38956,132,324,324,https://staging.jnjonc2022.com/login,3107,0,1867
1643302725560,54,Home,502,Bad Gateway,CDI-J&J 1-480,text,false,,300,265,324,324,https://staging.jnjonc2022.com/login,54,0,0
1643302725560,54,Home,502,Bad Gateway,CDI-J&J 1-475,text,false,,300,265,324,324,https://staging.jnjonc2022.com/login,54,0,0
1643302723094,2523,Login-page,200,OK,CDI-J&J 1-244,text,true,,38951,132,322,322,https://staging.jnjonc2022.com/login,2417,0,915
1643302721331,4286,Login-page,200,OK,CDI-J&J 1-82,text,true,,38937,132,322,322,https://staging.jnjonc2022.com/login,4017,0,2614
1643302725400,230,Login-page,502,Bad Gateway,CDI-J&J 1-489,text,false,,300,132,322,322,https://staging.jnjonc2022.com/login,230,0,169
1643302725380,251,Login-page,502,Bad Gateway,CDI-J&J 1-487,text,false,,300,132,322,322,https://staging.jnjonc2022.com/login,251,0,189
1643302725360,271,Login-page,502,Bad Gateway,CDI-J&J 1-485,text,false,,300,132,322,322,https://staging.jnjonc2022.com/login,271,0,209
1643302721280,4351,Login-page,200,OK,CDI-J&J 1-77,text,true,,38962,132,322,322,https://staging.jnjonc2022.com/login,4299,0,2803
1643302725581,52,Home,502,Bad Gateway,CDI-J&J 1-482,text,false,,300,265,322,322,https://staging.jnjonc2022.com/login,52,0,0
1643302725578,55,Home,502,Bad Gateway,CDI-J&J 1-254,text,false,,300,849,322,322,https://staging.jnjonc2022.com/login,55,0,0
1643302725564,69,Home,502,Bad Gateway,CDI-J&J 1-106,text,false,,300,845,322,322,https://staging.jnjonc2022.com/login,69,0,0
1643302723409,2228,Login-page,200,OK,CDI-J&J 1-289,text,true,,38936,132,319,319,https://staging.jnjonc2022.com/login,2176,0,647
1643302725431,222,Login-page,502,Bad Gateway,CDI-J&J 1-492,text,false,,300,132,319,319,https://staging.jnjonc2022.com/login,222,0,156
1643302725525,131,Home,502,Bad Gateway,CDI-J&J 1-22,text,false,,300,845,319,319,https://staging.jnjonc2022.com/login,131,0,0
1643302724571,1087,Login-page,502,Bad Gateway,CDI-J&J 1-406,text,false,,300,132,318,318,https://staging.jnjonc2022.com/login,1087,0,957
1643302721841,3817,Login-page,200,OK,CDI-J&J 1-133,text,true,,38941,132,318,318,https://staging.jnjonc2022.com/login,3753,0,2215
1643302723200,2474,Login-page,200,OK,CDI-J&J 1-243,text,true,,38962,132,318,318,https://staging.jnjonc2022.com/login,2362,0,881
1643302724850,831,Login-page,502,Bad Gateway,CDI-J&J 1-434,text,false,,300,132,318,318,https://staging.jnjonc2022.com/login,831,0,700
1643302725620,76,Home,502,Bad Gateway,CDI-J&J 1-244,text,false,,300,843,318,318,https://staging.jnjonc2022.com/login,76,0,0
1643302725459,241,Login-page,502,Bad Gateway,CDI-J&J 1-495,text,false,,300,132,317,317,https://staging.jnjonc2022.com/login,241,0,171
1643302725632,82,Home,502,Bad Gateway,CDI-J&J 1-485,text,false,,300,265,317,317,https://staging.jnjonc2022.com/login,82,0,0
1643302725639,75,Home,502,Bad Gateway,CDI-J&J 1-289,text,false,,300,841,317,317,https://staging.jnjonc2022.com/login,75,0,0
1643302725632,82,Home,502,Bad Gateway,CDI-J&J 1-487,text,false,,300,265,317,317,https://staging.jnjonc2022.com/login,82,0,0
1643302725633,81,Home,502,Bad Gateway,CDI-J&J 1-77,text,false,,300,847,317,317,https://staging.jnjonc2022.com/login,81,0,0
1643302722829,2906,Login-page,200,OK,CDI-J&J 1-187,text,true,,38935,132,313,313,https://staging.jnjonc2022.com/login,2231,0,1163
1643302723342,2401,Login-page,200,OK,CDI-J&J 1-199,text,true,,38951,132,313,313,https://staging.jnjonc2022.com/login,2317,0,712
1643302721110,4637,Login-page,200,OK,CDI-J&J 1-60,text,true,,38943,132,313,313,https://staging.jnjonc2022.com/login,3913,0,2831
1643302725511,247,Login-page,502,Bad Gateway,CDI-J&J 1-500,text,false,,300,132,313,313,https://staging.jnjonc2022.com/login,247,0,183
1643302723144,2618,Login-page,200,OK,CDI-J&J 1-227,text,true,,38930,132,313,313,https://staging.jnjonc2022.com/login,1900,0,836
1643302723382,2390,Login-page,200,OK,CDI-J&J 1-263,text,true,,38940,132,313,313,https://staging.jnjonc2022.com/login,2252,0,560
1643302725703,88,Home,502,Bad Gateway,CDI-J&J 1-495,text,false,,300,265,313,313,https://staging.jnjonc2022.com/login,88,0,0
1643302723368,2422,Login-page,200,OK,CDI-J&J 1-261,text,true,,38956,132,313,313,https://staging.jnjonc2022.com/login,2288,0,624
1643302723210,2589,Login-page,200,OK,CDI-J&J 1-251,text,true,,38945,132,312,312,https://staging.jnjonc2022.com/login,2437,0,922
1643302725682,148,Home,502,Bad Gateway,CDI-J&J 1-434,text,false,,300,265,312,312,https://staging.jnjonc2022.com/login,148,0,0
1643302723088,2743,Login-page,200,OK,CDI-J&J 1-241,text,true,,38938,132,311,311,https://staging.jnjonc2022.com/login,1844,0,857
1643302721470,4363,Login-page,200,OK,CDI-J&J 1-96,text,true,,38937,132,311,311,https://staging.jnjonc2022.com/login,3953,0,2510
1643302723809,2026,Login-page,200,OK,CDI-J&J 1-328,text,true,,38932,132,311,311,https://staging.jnjonc2022.com/login,1909,0,339
1643302725744,93,Home,502,Bad Gateway,CDI-J&J 1-199,text,false,,300,845,311,311,https://staging.jnjonc2022.com/login,93,0,0
1643302723911,1925,Login-page,200,OK,CDI-J&J 1-335,text,true,,38945,132,311,311,https://staging.jnjonc2022.com/login,1837,0,268
1643302720720,5120,Login-page,200,OK,CDI-J&J 1-21,text,true,,38938,132,310,310,https://staging.jnjonc2022.com/login,4502,0,3272
1643302723857,1983,Login-page,200,OK,CDI-J&J 1-331,text,true,,38982,132,310,310,https://staging.jnjonc2022.com/login,1888,0,289
1643302725758,87,Home,502,Bad Gateway,CDI-J&J 1-500,text,false,,300,265,310,310,https://staging.jnjonc2022.com/login,87,0,0
1643302723972,1873,Login-page,200,OK,CDI-J&J 1-346,text,true,,38948,132,309,309,https://staging.jnjonc2022.com/login,1782,0,233
1643302725022,830,Login-page,502,Bad Gateway,CDI-J&J 1-451,text,false,,300,132,309,309,https://staging.jnjonc2022.com/login,830,0,695
1643302723351,2501,Login-page,200,OK,CDI-J&J 1-255,text,true,,38961,132,309,309,https://staging.jnjonc2022.com/login,882,0,549
1643302723751,2111,Login-page,200,OK,CDI-J&J 1-324,text,true,,38943,132,309,309,https://staging.jnjonc2022.com/login,2018,0,366
1643302723165,2698,Login-page,200,OK,CDI-J&J 1-231,text,true,,38926,132,309,309,https://staging.jnjonc2022.com/login,1823,0,815
1643302720929,4942,Login-page,200,OK,CDI-J&J 1-42,text,true,,38946,132,309,309,https://staging.jnjonc2022.com/login,4430,0,3012
1643302723205,2666,Login-page,200,OK,CDI-J&J 1-247,text,true,,38962,132,309,309,https://staging.jnjonc2022.com/login,2543,0,736
1643302723919,1955,Login-page,200,OK,CDI-J&J 1-341,text,true,,38941,132,309,309,https://staging.jnjonc2022.com/login,1866,0,264
1643302724940,939,Login-page,502,Bad Gateway,CDI-J&J 1-443,text,false,,300,132,309,309,https://staging.jnjonc2022.com/login,939,0,806
1643302725763,123,Home,502,Bad Gateway,CDI-J&J 1-227,text,false,,300,841,309,309,https://staging.jnjonc2022.com/login,123,0,0
1643302722079,3806,Login-page,200,OK,CDI-J&J 1-157,text,true,,38951,132,309,309,https://staging.jnjonc2022.com/login,3542,0,1862
1643302724248,1655,Home,419,unknown status,CDI-J&J 1-281,text,false,,52229,265,308,308,https://staging.jnjonc2022.com/login,1484,0,0
1643302725838,83,Home,502,Bad Gateway,CDI-J&J 1-335,text,false,,300,843,307,307,https://staging.jnjonc2022.com/login,83,0,0
1643302721390,4530,Login-page,200,OK,CDI-J&J 1-88,text,true,,38950,132,307,307,https://staging.jnjonc2022.com/login,4289,0,2551
1643302725847,94,Home,502,Bad Gateway,CDI-J&J 1-346,text,false,,300,843,306,306,https://staging.jnjonc2022.com/login,94,0,0
1643302725841,100,Home,502,Bad Gateway,CDI-J&J 1-331,text,false,,300,853,306,306,https://staging.jnjonc2022.com/login,100,0,0
1643302723908,2038,Login-page,200,OK,CDI-J&J 1-339,text,true,,38930,132,304,304,https://staging.jnjonc2022.com/login,1939,0,239
1643302723949,2012,Login-page,200,OK,CDI-J&J 1-344,text,true,,38937,132,304,304,https://staging.jnjonc2022.com/login,1915,0,256
1643302724830,1135,Login-page,502,Bad Gateway,CDI-J&J 1-432,text,false,,300,132,304,304,https://staging.jnjonc2022.com/login,1135,0,1001
1643302725838,127,Home,502,Bad Gateway,CDI-J&J 1-96,text,false,,300,839,304,304,https://staging.jnjonc2022.com/login,127,0,0
1643302725875,90,Home,502,Bad Gateway,CDI-J&J 1-341,text,false,,300,841,304,304,https://staging.jnjonc2022.com/login,90,0,0
1643302720881,5093,Login-page,200,OK,CDI-J&J 1-37,text,true,,38931,132,302,302,https://staging.jnjonc2022.com/login,4541,0,3111
1643302724909,1070,Login-page,502,Bad Gateway,CDI-J&J 1-440,text,false,,300,132,302,302,https://staging.jnjonc2022.com/login,1070,0,942
1643302725854,136,Home,502,Bad Gateway,CDI-J&J 1-255,text,false,,300,849,302,302,https://staging.jnjonc2022.com/login,136,0,0
1643302725853,137,Home,502,Bad Gateway,CDI-J&J 1-451,text,false,,300,265,302,302,https://staging.jnjonc2022.com/login,137,0,0
1643302720769,5222,Login-page,200,OK,CDI-J&J 1-26,text,true,,38937,132,300,300,https://staging.jnjonc2022.com/login,4702,0,3161
1643302725471,555,Login-page,502,Bad Gateway,CDI-J&J 1-496,text,false,,300,132,300,300,https://staging.jnjonc2022.com/login,555,0,408
1643302724500,1526,Login-page,502,Bad Gateway,CDI-J&J 1-399,text,false,,300,132,300,300,https://staging.jnjonc2022.com/login,1526,0,1383
1643302725210,816,Login-page,502,Bad Gateway,CDI-J&J 1-470,text,false,,300,132,300,300,https://staging.jnjonc2022.com/login,816,0,669
1643302725489,543,Login-page,502,Bad Gateway,CDI-J&J 1-498,text,false,,300,132,300,300,https://staging.jnjonc2022.com/login,543,0,397
1643302723372,2661,Login-page,200,OK,CDI-J&J 1-273,text,true,,38935,132,300,300,https://staging.jnjonc2022.com/login,2401,0,620
1643302721521,4533,Login-page,200,OK,CDI-J&J 1-101,text,true,,38965,132,300,300,https://staging.jnjonc2022.com/login,4400,0,2445
1643302722049,4005,Login-page,200,OK,CDI-J&J 1-154,text,true,,38946,132,300,300,https://staging.jnjonc2022.com/login,3873,0,1918
1643302724050,2006,Login-page,200,OK,CDI-J&J 1-354,text,true,,38942,132,300,300,https://staging.jnjonc2022.com/login,1894,0,159
1643302725922,136,Home,502,Bad Gateway,CDI-J&J 1-88,text,false,,300,843,300,300,https://staging.jnjonc2022.com/login,136,0,0
1643302723834,2225,Login-page,200,OK,CDI-J&J 1-332,text,true,,38962,132,299,299,https://staging.jnjonc2022.com/login,2128,0,314
1643302722835,3229,Login-page,200,OK,CDI-J&J 1-225,text,true,,38952,132,299,299,https://staging.jnjonc2022.com/login,2675,0,1157
1643302720682,5396,Login-page,200,OK,CDI-J&J 1-10,text,true,,38946,132,299,299,https://staging.jnjonc2022.com/login,5154,0,3297
1643302724001,2088,Login-page,200,OK,CDI-J&J 1-349,text,true,,38949,132,299,299,https://staging.jnjonc2022.com/login,1988,0,204
1643302723939,2155,Login-page,200,OK,CDI-J&J 1-343,text,true,,38934,132,299,299,https://staging.jnjonc2022.com/login,2019,0,188
1643302723486,2608,Login-page,200,OK,CDI-J&J 1-295,text,true,,38941,132,299,299,https://staging.jnjonc2022.com/login,1890,0,507
1643302720909,5191,Login-page,200,OK,CDI-J&J 1-40,text,true,,38933,132,299,299,https://staging.jnjonc2022.com/login,4946,0,3032
1643302720682,5418,Login-page,200,OK,CDI-J&J 1-15,text,true,,38942,132,299,299,https://staging.jnjonc2022.com/login,5152,0,3259
1643302724254,1847,Home,419,unknown status,CDI-J&J 1-54,text,false,,52228,265,299,299,https://staging.jnjonc2022.com/login,1656,0,0
1643302724251,1855,Home,419,unknown status,CDI-J&J 1-306,text,false,,52220,265,298,298,https://staging.jnjonc2022.com/login,1647,0,0
1643302725588,527,Home,502,Bad Gateway,CDI-J&J 1-155,text,false,,300,845,297,297,https://staging.jnjonc2022.com/login,527,0,0
1643302723525,2599,Login-page,200,OK,CDI-J&J 1-301,text,true,,38958,132,296,296,https://staging.jnjonc2022.com/login,1823,0,417
1643302723760,2364,Login-page,200,OK,CDI-J&J 1-325,text,true,,38951,132,296,296,https://staging.jnjonc2022.com/login,2105,0,181
1643302726060,100,Home,502,Bad Gateway,CDI-J&J 1-332,text,false,,300,847,296,296,https://staging.jnjonc2022.com/login,100,0,0
1643302726058,103,Home,502,Bad Gateway,CDI-J&J 1-354,text,false,,300,841,295,295,https://staging.jnjonc2022.com/login,103,0,0
1643302724246,1917,Home,419,unknown status,CDI-J&J 1-97,text,false,,52223,265,294,294,https://staging.jnjonc2022.com/login,1722,0,0
1643302720681,5481,Login-page,200,OK,CDI-J&J 1-5,text,true,,38939,132,294,294,https://staging.jnjonc2022.com/login,5340,0,3297
1643302726026,140,Home,502,Bad Gateway,CDI-J&J 1-470,text,false,,300,265,293,293,https://staging.jnjonc2022.com/login,140,0,0
1643302724151,2013,Login-page,200,OK,CDI-J&J 1-364,text,true,,38940,132,293,293,https://staging.jnjonc2022.com/login,1914,0,312
1643302723409,2757,Login-page,200,OK,CDI-J&J 1-283,text,true,,38946,132,292,292,https://staging.jnjonc2022.com/login,1117,0,494
1643302726026,145,Home,502,Bad Gateway,CDI-J&J 1-399,text,false,,300,265,292,292,https://staging.jnjonc2022.com/login,145,0,0
1643302726033,138,Home,502,Bad Gateway,CDI-J&J 1-498,text,false,,300,265,292,292,https://staging.jnjonc2022.com/login,138,0,0
1643302726037,140,Home,502,Bad Gateway,CDI-J&J 1-273,text,false,,300,839,290,290,https://staging.jnjonc2022.com/login,140,0,0
1643302726090,92,Home,502,Bad Gateway,CDI-J&J 1-349,text,false,,300,843,289,289,https://staging.jnjonc2022.com/login,92,0,0
1643302724041,2147,Login-page,200,OK,CDI-J&J 1-353,text,true,,38932,132,288,288,https://staging.jnjonc2022.com/login,2006,0,288
1643302724368,1823,Home,419,unknown status,CDI-J&J 1-357,text,false,,52228,265,288,288,https://staging.jnjonc2022.com/login,1639,0,0
1643302726055,139,Home,502,Bad Gateway,CDI-J&J 1-101,text,false,,300,849,287,287,https://staging.jnjonc2022.com/login,139,0,0
1643302725110,1089,Login-page,502,Bad Gateway,CDI-J&J 1-460,text,false,,300,132,286,286,https://staging.jnjonc2022.com/login,1089,0,949
1643302724334,1865,Home,502,Bad Gateway,CDI-J&J 1-36,text,false,,1749,1515,286,286,https://staging.jnjonc2022.com,1725,0,0
1643302724334,1725,Home-0,302,Found,CDI-J&J 1-36,text,true,,1449,847,286,286,https://staging.jnjonc2022.com/login,1725,0,0
1643302726061,138,Home-1,502,Bad Gateway,CDI-J&J 1-36,text,false,,300,668,286,286,https://staging.jnjonc2022.com,138,0,0
1643302722370,3839,Login-page,200,OK,CDI-J&J 1-185,text,true,,38950,132,285,285,https://staging.jnjonc2022.com/login,1972,0,1531
1643302721441,4769,Login-page,200,OK,CDI-J&J 1-93,text,true,,38941,132,285,285,https://staging.jnjonc2022.com/login,4005,0,2548
1643302726095,135,Home,502,Bad Gateway,CDI-J&J 1-343,text,false,,300,837,285,285,https://staging.jnjonc2022.com/login,135,0,0
1643302724651,1579,Login-page,502,Bad Gateway,CDI-J&J 1-414,text,false,,300,132,285,285,https://staging.jnjonc2022.com/login,1579,0,1446
1643302723825,2405,Login-page,200,OK,CDI-J&J 1-327,text,true,,38953,132,285,285,https://staging.jnjonc2022.com/login,2149,0,155
1643302724128,2103,Login-page,200,OK,CDI-J&J 1-361,text,true,,38950,132,284,284,https://staging.jnjonc2022.com/login,2000,0,242
1643302726102,135,Home,502,Bad Gateway,CDI-J&J 1-40,text,false,,300,841,284,284,https://staging.jnjonc2022.com/login,135,0,0
1643302726102,140,Home,502,Bad Gateway,CDI-J&J 1-15,text,false,,300,841,283,283,https://staging.jnjonc2022.com/login,140,0,0
1643302724370,1876,Home,419,unknown status,CDI-J&J 1-347,text,false,,52240,265,282,282,https://staging.jnjonc2022.com/login,1685,0,0
1643302724380,1879,Home,419,unknown status,CDI-J&J 1-352,text,false,,52244,265,281,281,https://staging.jnjonc2022.com/login,1694,0,0
1643302726166,103,Home,502,Bad Gateway,CDI-J&J 1-364,text,false,,300,839,280,280,https://staging.jnjonc2022.com/login,103,0,0
1643302724230,2045,Login-page,200,OK,CDI-J&J 1-372,text,true,,38947,132,279,279,https://staging.jnjonc2022.com/login,1960,0,361
1643302723867,2413,Login-page,200,OK,CDI-J&J 1-334,text,true,,38954,132,279,279,https://staging.jnjonc2022.com/login,2145,0,171
1643302724170,2112,Login-page,200,OK,CDI-J&J 1-366,text,true,,38975,132,279,279,https://staging.jnjonc2022.com/login,1956,0,319
1643302721150,5136,Login-page,200,OK,CDI-J&J 1-64,text,true,,38943,132,279,279,https://staging.jnjonc2022.com/login,4871,0,2830
1643302722030,4260,Login-page,200,OK,CDI-J&J 1-152,text,true,,38940,132,279,279,https://staging.jnjonc2022.com/login,4004,0,1915
1643302724244,2058,Home,419,unknown status,CDI-J&J 1-313,text,false,,52219,265,279,279,https://staging.jnjonc2022.com/login,1801,0,0
1643302724179,2125,Login-page,200,OK,CDI-J&J 1-367,text,true,,38947,132,278,278,https://staging.jnjonc2022.com/login,1968,0,324
1643302726169,138,Home,502,Bad Gateway,CDI-J&J 1-283,text,false,,300,843,278,278,https://staging.jnjonc2022.com/login,138,0,0
1643302726233,80,Home,502,Bad Gateway,CDI-J&J 1-361,text,false,,300,845,277,277,https://staging.jnjonc2022.com/login,80,0,0
1643302726199,127,Home,502,Bad Gateway,CDI-J&J 1-460,text,false,,300,265,276,276,https://staging.jnjonc2022.com/login,127,0,0
1643302723202,3125,Login-page,200,OK,CDI-J&J 1-246,text,true,,38944,132,275,275,https://staging.jnjonc2022.com/login,2870,0,777
1643302725290,1039,Login-page,502,Bad Gateway,CDI-J&J 1-478,text,false,,300,132,275,275,https://staging.jnjonc2022.com/login,1039,0,914
1643302724334,1998,Home,502,Bad Gateway,CDI-J&J 1-270,text,false,,1751,1509,275,275,https://staging.jnjonc2022.com,1870,0,0
1643302724334,1870,Home-0,302,Found,CDI-J&J 1-270,text,true,,1451,839,275,275,https://staging.jnjonc2022.com/login,1870,0,0
1643302726204,128,Home-1,502,Bad Gateway,CDI-J&J 1-270,text,false,,300,670,275,275,https://staging.jnjonc2022.com,128,0,0
1643302724799,1535,Login-page,502,Bad Gateway,CDI-J&J 1-429,text,false,,300,132,274,274,https://staging.jnjonc2022.com/login,1535,0,1410
1643302722129,4206,Login-page,200,OK,CDI-J&J 1-162,text,true,,38952,132,274,274,https://staging.jnjonc2022.com/login,4083,0,1851
1643302726211,127,Home,502,Bad Gateway,CDI-J&J 1-185,text,false,,300,845,274,274,https://staging.jnjonc2022.com/login,127,0,0
1643302726212,127,Home,502,Bad Gateway,CDI-J&J 1-93,text,false,,300,839,273,273,https://staging.jnjonc2022.com/login,127,0,0
1643302724309,2036,Login-page,200,OK,CDI-J&J 1-380,text,true,,38933,132,272,272,https://staging.jnjonc2022.com/login,1962,0,365
1643302723702,2644,Login-page,200,OK,CDI-J&J 1-318,text,true,,38952,132,272,272,https://staging.jnjonc2022.com/login,2481,0,822
1643302726285,66,Home,502,Bad Gateway,CDI-J&J 1-366,text,false,,300,849,272,272,https://staging.jnjonc2022.com/login,66,0,0
1643302724255,2097,Login-page,200,OK,CDI-J&J 1-374,text,true,,38964,132,272,272,https://staging.jnjonc2022.com/login,2030,0,394
1643302724199,2156,Login-page,200,OK,CDI-J&J 1-369,text,true,,38939,132,271,271,https://staging.jnjonc2022.com/login,2089,0,373
1643302726306,51,Home,502,Bad Gateway,CDI-J&J 1-367,text,false,,300,841,271,271,https://staging.jnjonc2022.com/login,51,0,0
1643302721492,4866,Login-page,200,OK,CDI-J&J 1-98,text,true,,38936,132,270,270,https://staging.jnjonc2022.com/login,4087,0,2488
1643302726232,128,Home,502,Bad Gateway,CDI-J&J 1-327,text,false,,300,843,270,270,https://staging.jnjonc2022.com/login,128,0,0
1643302726231,129,Home,502,Bad Gateway,CDI-J&J 1-414,text,false,,300,265,270,270,https://staging.jnjonc2022.com/login,129,0,0
1643302724010,2359,Login-page,200,OK,CDI-J&J 1-350,text,true,,38964,132,268,268,https://staging.jnjonc2022.com/login,2249,0,309
1643302725880,501,Home,502,Bad Gateway,CDI-J&J 1-443,text,false,,300,265,268,268,https://staging.jnjonc2022.com/login,501,0,0
1643302725872,509,Home,502,Bad Gateway,CDI-J&J 1-247,text,false,,300,849,268,268,https://staging.jnjonc2022.com/login,509,0,0
1643302722315,4076,Login-page,200,OK,CDI-J&J 1-180,text,true,,38943,132,266,266,https://staging.jnjonc2022.com/login,3685,0,1664
1643302723706,2691,Login-page,200,OK,CDI-J&J 1-315,text,true,,38955,132,266,266,https://staging.jnjonc2022.com/login,2561,0,939
1643302722179,4221,Login-page,200,OK,CDI-J&J 1-167,text,true,,38947,132,266,266,https://staging.jnjonc2022.com/login,3684,0,1766
1643302723497,2903,Login-page,200,OK,CDI-J&J 1-298,text,true,,38951,132,266,266,https://staging.jnjonc2022.com/login,2777,0,444
1643302726346,57,Home,502,Bad Gateway,CDI-J&J 1-380,text,false,,300,839,266,266,https://staging.jnjonc2022.com/login,57,0,0
1643302726357,50,Home,502,Bad Gateway,CDI-J&J 1-369,text,false,,300,841,265,265,https://staging.jnjonc2022.com/login,50,0,0
1643302720892,5517,Login-page,200,OK,CDI-J&J 1-38,text,true,,38923,132,264,264,https://staging.jnjonc2022.com/login,5116,0,3087
1643302724450,1961,Login-page,200,OK,CDI-J&J 1-394,text,true,,38953,132,264,264,https://staging.jnjonc2022.com/login,1911,0,308
